"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876146565729202435","Mon Jan 06 05:59:33 +0000 2025","1","Kayaknya Hasil Memalak PPN 12% sudah mulai Terkumpul Buat Program Makan Siang Gratis. ","1876146565729202435","","","in","Earth 🌍","0","0","1","https://x.com/INDONESIAPERKS4/status/1876146565729202435","1606318502981169152","INDONESIAPERKS4"
"1876104471711011043","Mon Jan 06 05:57:36 +0000 2025","0","@kememkeu @vilyls Gila sih program makan siang gratis ini ga didampingi ahli gizi","1876146076295803013","","kememkeu","in","","0","0","0","https://x.com/tiwiangembani/status/1876146076295803013","1028602033845166080","tiwiangembani"
"1876143893051494683","Mon Jan 06 05:48:55 +0000 2025","31"," Pak mau makan siang gratis . Program Makan Bergizi Gratis dimulai hari ini liat antusiasme siswa SDN Cilangkap 5 di Kota Depok. Sambil dibagi anak-anaknya seneng dapet makanan gratis. Difotoin dulu bwt dokumentasi. Programnya dimulai secara bertahap nnti byk sekolah lain yg https://t.co/puxCq9Nqo3","1876143893051494683","https://pbs.twimg.com/ext_tw_video_thumb/1876143834834608128/pu/img/cK4p2qAarWlVq_ZJ.jpg","","in","Garut Bandung Jakarta","0","25","8","https://x.com/hanmula/status/1876143893051494683","206647684","hanmula"
"1876141352133730332","Mon Jan 06 05:41:42 +0000 2025","10","@arieputrabn bang kenapa barengan dengan program makan siang gratis ? adakah unsur politisnya ","1876142075030503478","","arieputrabn","in","","0","1","1","https://x.com/sultonafkhar/status/1876142075030503478","1264496480","sultonafkhar"
"1876081590847295752","Mon Jan 06 01:41:21 +0000 2025","0","Program makan siang gratis dibilang investasi investasi bodong kali","1876081590847295752","","","in","17","0","0","0","https://x.com/spideewman/status/1876081590847295752","866593126521032705","spideewman"
"1876078740687773723","Mon Jan 06 01:30:02 +0000 2025","0","bismillah smoga program makan siang gratis perdana hari ini gak ada keluhan nggih","1876078740687773723","","","in","Yogyakarta, Indonesia","0","1","0","https://x.com/nurulnununnn/status/1876078740687773723","1033551066174902272","nurulnununnn"
"1876070780704010369","Mon Jan 06 00:58:24 +0000 2025","18","Percaya deh.. Akun yg sll teriak di medsos menolak makan siang gratis di dunyat anak mereka ikut menikmati program tsb.","1876070780704010369","","","in","DKI Jakarta, Indonesia","0","5","4","https://x.com/Franken_blues/status/1876070780704010369","1301242545888849921","Franken_blues"
"1876059057720836584","Mon Jan 06 00:11:49 +0000 2025","0","Program makan siang gratis yang rencananya dilaksanakan secara swakelola harus dievaluasi secara berkala","1876059057720836584","","","in","","0","0","0","https://x.com/azriamir241/status/1876059057720836584","1686744454386929664","azriamir241"
"1876058581923234231","Mon Jan 06 00:09:56 +0000 2025","1","program makan siang gratis mulai hari ini. tapi program sprei gratisnya belum","1876058581923234231","","","in","4611's","0","0","0","https://x.com/etcheandons/status/1876058581923234231","1498480992340037636","etcheandons"
"1876043390351294955","Sun Jan 05 23:09:34 +0000 2025","0","eh prabowo stop memaksakan ego lu untuk melaksanakan program makan siang gratis dengan mengorbankan program mbkm ya kata gw stop","1876043390351294955","","","in","he/him","0","0","0","https://x.com/skarezk/status/1876043390351294955","1107587287364194304","skarezk"
"1875885937642909964","Sun Jan 05 22:33:04 +0000 2025","0","@oktdirreen @aingriwehuy Penghematan budget dananya buat program makan siang gratis ","1876034205651775967","","oktdirreen","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/92MillionDollar/status/1876034205651775967","1247888838602543104","92MillionDollar"
